备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
晋备2024013112,普瑞巴林胶囊,国药准字H20223958,亚宝药业太原制药有限公司,太原经济技术开发区大运路20号,亚宝药业太原制药有限公司,山西省太原经济技术开发区大运路20号,变更药品有效期：申请该药品有效期由24个月变更为36个月；同时，对变更有效期后的药品说明书备案,山西省药品监督管理局,2024-05-08,已备案,详情
晋备2024015578,大山楂丸,国药准字Z20204094,山西辅仁恒峰药业有限公司,山西省万荣县恒磁工业园区华康南路7-1号,山西辅仁恒峰药业有限公司,山西省万荣县恒磁工业园区华康南路7-1号,申请说明书及包装标签备案：现增加包装规格：9g×10丸/袋，商标：佳越堂，对说明书及包装标签进行备案。,山西省药品监督管理局,2024-05-08,已备案,详情
黑备2024016397,牛黄清心丸,国药准字Z23020844,黑龙江珍宝岛药业股份有限公司,黑龙江省鸡西市虎林市虎林镇红星街72号,哈尔滨珍宝制药有限公司,哈尔滨开发区哈平路集中区烟台一路8号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由哈尔滨中药四厂有限公司变更为哈尔滨珍宝制药有限公司;生产企业地址由哈尔滨市利民经济技术开发区南京路变更为哈尔滨开发区哈平路集中区烟台一路8号,黑龙江省药品监督管理局,2024-05-08,已备案,详情
Y粤备2024015579,克霉唑,国药准字H44022613/Y20190003608,无,无,广州市汉普医药有限公司,广州市从化鳌头镇聚丰北路9号,本品新增一条生产线，原生产线为：（合成A车间、洁净一车间），变更为：（合成A车间、洁净一车间）和（合成A车间、洁净三车间）,广东省药品监督管理局,2024-05-08,已备案,详情
浙备2024016296,元胡止痛胶囊,国药准字Z33020525,杭州华润老桐君药业有限公司,浙江省桐庐经济开发区阆苑路88号,杭州华润老桐君药业有限公司,浙江省桐庐经济开发区阆苑路88号,根据《国家药监局关于修订元胡止痛制剂说明书的公告》（2024年第40号）对元胡止痛胶囊说明书中的安全性信息（包括【不良反应】、【禁忌】和【注意事项】）进行统一修订，并按24号令对标签说明书进行修订。,浙江省药品监督管理局,2024-05-08,已备案,详情
黑备2024015817,护肝片,国药准字Z23020134,哈尔滨瑰宝药业有限公司,哈尔滨市方正县方正镇前进街开发区樱花街以南、南直路以东（W委1082号）,哈尔滨天地药业有限公司,黑龙江省方正县樱花街1号,申请变更包装材料，护肝片（糖衣、薄膜衣）在原口服固体药用高密度聚氯乙烯瓶包装的基础上增加铝塑包装（药用铝箔登记号：B20210000828，聚氯乙烯固体药用硬片登记号：B20180000181），变更后药品的有效期暂定为30个月。,黑龙江省药品监督管理局,2024-05-08,已备案,详情
陕备2024015542,益康胶囊,国药准字Z20053354,陕西汉唐制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路18号,陕西汉唐制药有限公司,西安市高新区草堂科技产业基地草堂四路18号,根据补充申请批准(通知书编号：2024B00930)内容对说明书及标签中的【不良反应】、【禁忌】、【注意事项】进行了修订。,陕西省药品监督管理局,2024-05-08,已备案,详情
晋备2024015576,谷维素片,国药准字H14021024,山西汾河制药有限公司,临汾市解放东路东王,山西汾河制药有限公司,山西省临汾市解放东路东王,"变更制剂所用原料药的供应商：即在所用谷维素原料药供应商浙江得乐康食品股份有限公司基础上，现增加谷维素原料药供应商Oryza Oil & Fat Chemical Co.,Ltd.（上海葆隆生物科技有限公司），国家药品监督管理局药品评审中心原辅包登记号为Y20200000780，与制剂共同审评审批结果为“A”。",山西省药品监督管理局,2024-05-08,已备案,详情
皖备2024010925,替硝唑氯化钠注射液,国药准字H20033189,安徽双鹤药业有限责任公司,安徽省芜湖市三山经济开发区天成路2号,安徽双鹤药业有限责任公司,安徽省芜湖市三山经济开发区天成路2号,根据国家药监局关于修订替硝唑注射剂说明书的公告（2024年第31号）统一修订替硝唑氯化钠注射液说明书、标签。,安徽省药品监督管理局,2024-05-08,已备案,详情
桂备2024015868,生发片,国药准字Z20013237,广西南宁百会药业集团有限公司,广西南宁市金阳路39号,广西南宁百会药业集团有限公司,广西南宁市金阳路39号,"新增每瓶72片的药品说明书及包装标签，将口服固体药用高密度聚乙烯瓶包装：36片/瓶×1瓶/盒，54片/瓶×1瓶/盒，72片/瓶×1瓶/盒，90片/瓶×1瓶/盒，90片/瓶×2瓶/盒，90片/瓶×3瓶/盒，90片/瓶×6瓶/盒,100片/瓶×1瓶/盒，108片/瓶×1瓶/盒，126片/瓶×1瓶/盒说明书合并在一份。",广西壮族自治区药品监督管理局,2024-05-08,已备案,详情
琼备2024016106,注射用盐酸罂粟碱,国药准字H20052490,海南久常制药有限公司,海南省海口市国家高新技术产业开发区药谷工业园区药谷二路2号1号楼3楼305室,国药集团国瑞药业有限公司,安徽省淮南市经济技术开发区朝阳东路16号,依据国家药监局关于修订盐酸罂粟碱制剂说明书的公告（2024年第24号）的要求，对注射用盐酸罂粟碱说明书【不良反应】、【禁忌】、【注意事项】项下的内容进行修订。,海南省药品监督管理局,2024-05-08,已备案,详情
渝备2024015691,谷胱甘肽片,国药准字H20050667,重庆药友制药有限责任公司,重庆市渝北区人和镇星光大道100号,重庆药友制药有限责任公司,重庆市渝北区人和镇星光大道100号，重庆市北碚区京东方大道66号,本品有效期为24个月，现申请延长有效期为36个月。,重庆市药品监督管理局,2024-05-08,已备案,详情
黑备2024016397,牛黄清心丸,国药准字Z23020844,黑龙江珍宝岛药业股份有限公司,黑龙江省鸡西市虎林市虎林镇红星街72号,哈尔滨珍宝制药有限公司,哈尔滨开发区哈平路集中区烟台一路8号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由哈尔滨中药四厂有限公司变更为哈尔滨珍宝制药有限公司;生产企业地址由哈尔滨市利民经济技术开发区南京路变更为哈尔滨开发区哈平路集中区烟台一路8号,黑龙江省药品监督管理局,2024-05-08,已备案,详情
Y粤备2024015579,克霉唑,国药准字H44022613/Y20190003608,无,无,广州市汉普医药有限公司,广州市从化鳌头镇聚丰北路9号,本品新增一条生产线，原生产线为：（合成A车间、洁净一车间），变更为：（合成A车间、洁净一车间）和（合成A车间、洁净三车间）,广东省药品监督管理局,2024-05-08,已备案,详情
陕备2024016478,氧,国药准字H20093598,西安北普气体有限责任公司,陕西省西安市经济技术开发区渭北新城秦王一路2888号A栋,西安北普气体有限责任公司,陕西省西安市经济技术开发区渭北新城秦王一路2888号A栋,生产地址由“西安市临潼区西安渭北工业区临潼现代工业组团秦王一路中段”变更为“陕西省西安市经济技术开发区渭北新城秦王一路2888号A栋”,陕西省药品监督管理局,2024-05-08,已备案,详情
鲁备2024015595,替戈拉生片,国药准字H20220008,山东罗欣药业集团股份有限公司,山东省临沂高新技术产业开发区罗七路,山东罗欣药业集团股份有限公司,山东省临沂高新技术产业开发区罗七路,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）和《药品说明书适老化及无障碍改革试点名单（第一批）》，对本品药品说明书（简化版）进行备案，同时提供电子药品说明书（完整版）。,山东省药品监督管理局,2024-05-08,已备案,详情
桂备2024015648,肾石通颗粒,国药准字Z44021039,广西圣民制药有限公司,北海市合浦县平头岭工业园区经一路23号,广西圣民制药有限公司,北海市合浦县平头岭工业园区经一路23号,"（一）标签
一、盒子
1、商标变更为“鸿济通”。
2、【性状】修订为“本品为浅棕黄色至棕褐色的颗粒；味甜、微涩”。
二、机膜
1、商标变更为“鸿济通”。
2、【性状】修订为“本品为浅棕黄色至棕褐色的颗粒；味甜、微涩”。
（二）说明书
1、商标变更为“鸿济通”。
2、【性状】修订为“本品为浅棕黄色至棕褐色的颗粒；味甜、微涩”。
3、【执行标准】修订为“部颁标准中药成方制剂第二册WS3-B-0304-90及国药典发[2003]32号”。",广西壮族自治区药品监督管理局,2024-05-08,已备案,详情
吉备2024016302,葡萄糖注射液,H20143144,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包含易折式、双易折式））包装的葡萄糖注射液（国药准字H20143144）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-08,已备案,详情
粤备2024015574,头孢克肟颗粒,国药准字H10940128,广州白云山医药集团股份有限公司白云山制药总厂,广州市白云区同和街云祥路88号,广州白云山医药集团股份有限公司白云山制药总厂,广州市白云区同和街云祥路88号,"1.变更本品制粒工序的制粒设备：由“LSZ-280B多功能冲剂颗粒机”（厂家：瑞安市天翔机械厂）变更为“FF-220型旋压挤出机”（厂家：重庆力为康智能装备有限公司）。
2.变更本品制粒选粒工序的工艺参数：制粒筛网孔径由“1.0mm”变更为“0.8mm”,选粒筛网由“16~60目”变更为“14~80目”。",广东省药品监督管理局,2024-05-08,已备案,详情
黑备2024015543,注射用双黄连(冻干),国药准字Z10940026,黑龙江省松花江医药科技有限公司,黑龙江省鸡西市虎林市动力街68号三楼302,黑龙江省松花江医药科技有限公司,黑龙江省鸡西市虎林市动力街68号,变更“注射用双黄连（冻干）”上市许可持有人注册地址由黑龙江省哈尔滨市松北区科技创新城创新创业广场12号楼世茂大道66号517室变更为黑龙江省鸡西市虎林市动力街68号三楼302。,黑龙江省药品监督管理局,2024-05-08,已备案,详情
赣备2024015496,艾司奥美拉唑镁肠溶片,国药准字H20203298,江西山香药业有限公司,江西省赣州经济技术开发区凤凰路116号,江西山香药业有限公司,江西省赣州经济技术开发区凤凰路116号,艾司奥美拉唑镁肠溶片原药料供应商新增桂林华信制药有限公司。,江西省药品监督管理局,2024-05-08,已备案,详情
Y浙备2024016135,醋酸阿比特龙,Y20220000010,无,无,浙江神洲药业有限公司,浙江省台州市仙居县福应街道现代工业集聚区鸿运路9号,"1.变更原料药生产工艺：增加起始物料去氢表雄酮的供应商。
2.本品有效期由24个月延长至36个月，药品标签按照规定进行修订。",浙江省药品监督管理局,2024-05-08,已备案,详情
陕备2024016341,元胡止痛片,国药准字Z61020053,陕西盘龙药业集团股份有限公司,陕西柞水盘龙生态产业园,陕西盘龙药业集团股份有限公司,陕西柞水盘龙生态产业园,"根据《国家药监局关于修订元胡止痛制剂说明书的公告》（2024年第40号）的规定，申请变更说明书安全性内容：
【不良反应】由“尚不明确。”变更为“监测数据显示，元胡止痛片可见以下不良反应报告：恶心、呕吐、口干、腹痛、腹泻、腹胀、腹部不适、嗳气、皮疹、瘙痒、潮红、红斑、荨麻疹、多汗、头晕、头痛、嗜睡、失眠、胸部不适、乏力、发热、心悸、呼吸困难、过敏反应等，有肝功能异常、过敏性休克个例报告。”，【禁忌】由“尚不明确。”变更为“1.孕妇忌服。2.严重肝肾功能不全者禁用。3.对本品及所含成份过敏者禁用。”，【注意事项】由“1.饮食宜清淡，忌酒及辛辣、生冷、油腻食物。 2.忌愤怒、忧郁，保持心情舒畅。 3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4.儿童、孕妇、哺乳期妇女、年老体弱者应在医师指导下服用。5.疼痛严重者应及时去医院就诊。 6.服药3天症状无缓解，应去医院就诊。 7.对本品过敏者禁用，过敏体质者慎用。 8.本品性状发生改变时禁止使用。 9.儿童必须在成人监护下使用。 10.请将本品放在儿童不能接触的地方。 11.如正在使用其他药品，使用本品前请咨询医师或药师。”变更为“1.饮食宜清淡，忌酒及辛辣、生冷、油腻食物。 2.忌愤怒、忧郁，保持心情舒畅。 3.高血压、心脏病、肝病、糖尿病、肾病等患者应当在医师指导下服用。 4.儿童、孕妇、哺乳期妇女、年老体弱者应当在医师指导下服用。5.疼痛严重者应及时去医院就诊。 6.服药3天症状无缓解，应当去医院就诊。 7.本品不宜用于虚证痛经，其表现为经期或经后小腹隐痛喜按，月经质稀或色淡，伴有头晕目花，心悸气短等症者。8.按照用法用量服用，不建议长期服用。服药中如出现皮疹，胸闷，憋气等过敏症状，或者其他严重不良反应，应当立即停药并就医。9.重度痛经者或服药后痛经不减轻，应当去医院就诊。10.痛经并伴有其他妇科疾病者，应当去医院就诊。11.肝、肾功能不全者慎用；确需使用，应当在医生指导下使用并定期进行肝肾功能监测。12.使用本品时不宜再合并用其他非甾体类镇痛药，如确需使用，应当加强监测。13.对于有出血倾向或使用抗凝、抗血小板治疗的患者，在医生指导下使用，并注意监测。14.对本品过敏者禁用，过敏体质者慎用。 15.本品性状发生改变时禁止使用。 16.儿童必须在成人监护下使用。17.目前尚无儿童用药的临床证据。18.请将本品放在儿童不能接触的地方。 19.如正在使用其他药品，使用本品前请咨询医师或药师。”",陕西省药品监督管理局,2024-05-08,已备案,详情
粤备2024015765,麒麟丸,国药准字Z10930034,广东太安堂药业股份有限公司,汕头市金平区揭阳路28号,广东太安堂药业股份有限公司,汕头市揭阳路28号,本品【生产地址】由原“（1）汕头市金平区月浦南工业区（2）汕头市揭阳路28号（3）潮州市潮安区潮州高铁新城东山湖现代产业园湖山北路13号”，变更为“（1）汕头市揭阳路28号（2）潮州市潮安区潮州高铁新城东山湖现代产业园湖山北路13号”。说明书和标签作相应修订。,广东省药品监督管理局,2024-05-08,已备案,详情
吉备2024016407,感冒清胶囊,国药准字Z22024275,吉林白山正茂药业股份有限公司,吉林省白山市湾沟镇,吉林白山正茂药业股份有限公司,吉林省白山市湾沟镇,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及总局关于修订感冒清制剂说明书的公告（2016年第155号）相关规定变更药品包装用PTP铝箔、药用PVC硬片，12粒×1板/盒药品说明书，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书内容的真实性与合法性。,吉林省药品监督管理局,2024-05-08,已备案,详情
桂备2024016124,五淋化石丸,国药准字Z45021921,广西梧州三鹤药业股份有限公司,梧州市富民二路28号,广西梧州三鹤药业股份有限公司,梧州市富民二路28号,"1、增加药品包装规格，其药品包装规格为“口服固体药用高密度聚乙烯瓶，每瓶装90丸。”。
2、因增加药品包装规格，重新设计药品包装标签和说明书样式。
3、在说明书和包装标签上增加“中华老字号”标识。",广西壮族自治区药品监督管理局,2024-05-08,已备案,详情
赣备2024015963,白蚀丸,国药准字Z19983037,江西庐山制药有限公司,江西省九江市都昌县芙蓉山工业园区,江西庐山制药有限公司,江西省九江市都昌县芙蓉山工业园区,9.1变更药品包装规格：增加药品包装规格为复合膜袋，每袋装2.5克，每盒装12袋。9.5变更药品包装材料和容器：增加直接接触药品包装材料双向拉伸聚丙烯/真空镀铝流延聚丙烯药品包装用复合膜袋。已同步对药品说明书、标签样稿进行修订。,江西省药品监督管理局,2024-05-08,已备案,详情
Y川备2024005359,盐酸利多卡因,Y20200001478,无,无,四川仁安药业有限责任公司,四川省岳池县九龙镇（工业园区）健康路仁安段9号,原料药（盐酸利多卡因）的有效期由18个月延长至36个月。,四川省药品监督管理局,2024-05-08,已备案,详情
粤备2024015483,格列齐特片,国药准字H44024979,广东华南药业集团有限公司,东莞市石龙镇西湖工业区信息产业园,广东华南药业集团有限公司,东莞市石龙镇西湖工业区信息产业园,本品为《国家药监局公布药品说明书适老化及无障碍改革试点名单（第一批）》名单品种，序号：467，修订方式为试点方式3，备案药品说明书（简化版）及电子药品说明书（完整版），药品说明书（简化版）引用药品说明书（完整版）【药品名称】、【成份】、【性状】、【适应症】、【规格】、【用法用量】、【禁忌】、【贮藏】、【药品上市许可持有人】项目，只涉及字体和格式的调整，此次备案说明书内容与原备案说明书内容一致。,广东省药品监督管理局,2024-05-08,已备案,详情
赣备2024015379,知柏地黄丸(浓缩丸),国药准字Z36021779,江西药都樟树制药有限公司,江西省樟树市福城工业园区,江西药都樟树制药有限公司,江西省樟树市福城工业园区；江西省樟树市仁和路36号,该品种已入选国家药监局公布药品说明书适老化及无障碍改革试点名单(第一批)中，现依据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告(2023年第142号)》的要求，按照我公司申报的试点方式进行说明书修订。,江西省药品监督管理局,2024-05-08,已备案,详情
粤备2024015452,小活络丸,国药准字Z44022904,国药集团冯了性（佛山）药业有限公司,佛山市禅城区佛罗公路35号之一,国药集团冯了性（佛山）药业有限公司,1. 广东省佛山市禅城区佛罗公路35号之一。2. 佛山市顺德区容桂街道办事处高黎社区居民委员会科苑横四路1号。,一、根据《反兴奋剂中心关于加强去甲乌药碱阳性风险防控有关事宜的通知》（体反兴奋剂字〔2016〕401号）、国家体育总局《2024 年兴奋剂目录公告》，增加药品说明书的【注意事项】内容“运动员慎用”。二、根据《已上市中药说明书安全信息项内容修订技术指导原则（试行）》增加药品说明书【注意事项】内容“服用前应除去外壳”。,广东省药品监督管理局,2024-05-08,已备案,详情
吉备2024016308,葡萄糖氯化钠注射液,H20133137,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包含易折式、双易折式））包装的葡萄糖氯化钠注射液（国药准字H20133137）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-08,已备案,详情
黑备2024013517,盐酸氨溴索口服溶液,国药准字H20223122,黑龙江中桂制药有限公司,黑龙江省庆安县东城区,黑龙江中桂制药有限公司,黑龙江省庆安县东城区,变更包装材料和容器，申请在“钠钙玻璃药瓶（B20190005680）和口服液瓶用扭断式铝盖（B20190007996）”基础上增加口服液体药用聚酯瓶（B20190004832）包装，变更后药品有效期暂定为：24个月（暂定）。,黑龙江省药品监督管理局,2024-05-08,已备案,详情
川备2024003979,富马酸亚铁颗粒,国药准字H20103280,四川依科制药有限公司,四川省广汉市中山大道南四段2号,四川依科制药有限公司,四川省广汉市中山大道南四段2号,富马酸亚铁颗粒（规格：2g︰0.2g，包材：聚酯/真空镀铝聚酯/流延聚丙烯药用复合膜）的药品有效期由18个月延长至24个月，说明书和包装标签相应作出修订。,四川省药品监督管理局,2024-05-08,已备案,详情
