备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
Y国备2024000206,中文：盐酸氮䓬斯汀;英文/拉丁文：Azelastine Hydrochloride,Y20200000214,中文名称：CURIA ITALY S.R.L.;英文名称：CURIA ITALY S.R.L.,"Via del Vecchio Politecnico, 9, 20121 Milano (MI) Italy",中文名称：CURIA ITALY S.R.L.;英文名称：CURIA ITALY S.R.L.,"Via Volturno, 41/43 (entrata principale) – Via Volturno, 45/48 (entrata secondaria) - 20089 ROZZANO (MI), Italy",库里亚（北京）医药信息咨询有限公司,北京市海淀区知春路51号慎昌大厦5层5071室,"变更境外生产药品的注册代理机构, 由北京爱力佳医药科技有限公司变成库里亚（北京）医药信息咨询有限公司。其他不变。",2024-01-30,国家药品监督管理局药品审评中心,已备案
Y国备2024000318,中文：盐酸氮卓斯汀;英文/拉丁文：Azelastine Hydrochloride,Y20170001092,中文名称：无;英文名称：MSN Laboratories Private Limited,"Sy. No 317, 320, 321, 322, 323, 604 & 605, Rudraram (Village) Patancheru (Mandal), Sangareddy District, Telangana, Pin Code-502 329, India",中文名称：无;英文名称：MSN Laboratories Private Limited,"Sy. No 317, 320, 321, 322, 323, 604 & 605, Rudraram (Village) Patancheru (Mandal), Sangareddy District, Telangana, Pin Code-502 329, India",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,"1. 将本品的注册地址和生产地址由“Sy.No.317&323,Rudraram (Village) Patancheru (Mandal),Medak District,Telangana,Pincode:502 329,India.”变更为“Sy. No 317, 320, 321, 322, 323, 604 & 605, Rudraram (Village) Patancheru (Mandal), Sangareddy District, Telangana, Pin Code-502 329, India”，本次变更仅为描述性的变更，实际生产地址未发生变更。 2. 将盐酸氮卓斯汀在中国境内的注册代理机构由原代理上海华源医药科技发展有限公司变更为上海佰利源医药科技有限公司，同时解除与原代理上海华源医药科技发展有限公司的代理协议。",2024-02-20,国家药品监督管理局药品审评中心,已备案
国备2024000074,中文：来那度胺胶囊;英文/拉丁文：Lenalidomide Capsules,国药准字HJ20210078,中文名称：Dr. Reddy's Laboratories Limited;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot No. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",中文名称：Dr. Reddy's Laboratories Limited;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot No. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,"1）将原料药来那度胺聚维酮预混物的命名由LEJ1变更至LED3；
2）将LED3阶段的LED2/LED2R的投料量由3.00kg增加至6.00kg，同时，LED3的收率以及工艺操作也将进行相应的变更，批记录版本更新至BPR-LED3-002/01；
3）中间体LED3-02（原编号LEJ1-03）的水分控制由“不大于11.0%w/w”变更为“不大于10%w/w”。",2024-01-11,国家药品监督管理局药品审评中心,已备案
Y国备2024000308,中文：雷贝拉唑钠;英文/拉丁文：Rabeprazole Sodium,Y20190009278,中文名称：/;英文名称：Metrochem API Private Limited,"Flat No. 302, Bhanu Enclave, Sunder Nagar, Erragadda, Hyderabad - 500038, Telangana State, India.",中文名称：/;英文名称：Metrochem API Private Limited,"Plot No. 62/C/6, Pipeline Road, Phase - I, IDA, Jeedimetla, Quthbullapur (M),Medchal - Malkajgiri (Dist) - 500 055, Telangana State, India.",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,申请撤回本品有效期由24个月延长至48个月的备案申请（Y国备2023002145）。,2024-02-19,国家药品监督管理局药品审评中心,已备案
Y国备2024000122,中文：普瑞巴林;英文/拉丁文：Pregabalin,Y20200000823,中文名称：————;英文名称：DR. REDDYS LABORATORIES LIMITED,"CHEMICAL TECHNICAL OPERATIONS - UNIT V, PEDDADEVULAPALLY(V), TRIPURARAM(M), NALGONDA (DIST.),508207",中文名称：————;英文名称：DR. REDDYS LABORATORIES LIMITED,"CHEMICAL TECHNICAL OPERATIONS - UNIT V, PEDDADEVULAPALLY(V), TRIPURARAM(M), NALGONDA (DIST.),508207",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,延长普瑞巴林原料药有效期，由批准的24个月延长到36个月，包装标签和质量标准中涉及此内容做相应变更。,2024-01-20,国家药品监督管理局药品审评中心,已备案
Y国备2024000309,中文：雷贝拉唑钠;英文/拉丁文：Rabeprazole Sodium,Y20190009277,中文名称：/;英文名称：Metrochem API Private Limited,"Flat No. 302, Bhanu Enclave, Sunder Nagar, Erragadda, Hyderabad - 500038, Telangana State, India.",中文名称：/;英文名称：Metrochem API Private Limited,"Plot No. 62/C/6, Pipeline Road, Phase - I, IDA, Jeedimetla, Quthbullapur (M),Medchal - Malkajgiri (Dist) - 500 055, Telangana State, India.",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,申请撤回本品有效期由24个月延长至48个月的备案申请（Y国备2023002146）。,2024-02-19,国家药品监督管理局药品审评中心,已备案
国备2024000221,中文：碳酸镧咀嚼片;英文/拉丁文：Lanthanum Carbonate Chewable Tablets,国药准字HJ20230116,中文名称：/;英文名称：Mylan Laboratories Limited,"F-4 & F-12, MIDC, MALEGAON, TAL. SINNAR, NASHIK 422113 MAHARASHTRA STATE, INDIA",中文名称：/;英文名称：Mylan Laboratories Limited,"F-4 & F-12, MIDC, MALEGAON, TAL. SINNAR, NASHIK 422113 MAHARASHTRA STATE, INDIA",晖致医药有限公司,上海市静安区新闸路669号46层（名义楼层）,"生产工艺信息表中文字描述变更：
1. 附件3胶态二氧化硅质量标准：比表面积从“取本品，比表面积应在175.0m2/g-225.0m2/g（物料代码：50002074）和185.0m2/g-245.0m2/g（物料代码：50002074）。” 变更为 “取本品，比表面积应在175.0m2/g-225.0m2/g（物料代码：50002074）和185.0m2/g-245.0m2/g（物料代码：50002060）。”
2.附件3硬脂酸镁质量标准：①铅限度检查中供试品溶液的制备方法增加：按如下体积（ml）比制备样品贮备液、对照品溶液和空白溶液的混合物：1.0/0/1.0、1.0/0.5/0.5和1.0/1.0/0。向各混合物中加入50 μL基质改性剂溶液。样品溶液中分别含有来自对照品溶液的0、0.025和0.05 μg/mL的铅。②铅限度检测方法，从“用原子吸收分光光度计，在283.3nm波长下测定吸光度，绘制样品溶液的吸光度 – 铅含量标准曲线图，通过外推法计算供试品中镉的浓度。” 变更为 “用原子吸收分光光度计，在283.3nm波长下测定吸光度，绘制样品溶液的吸光度 – 铅含量标准曲线图，通过外推法计算供试品中铅的浓度。”
3.附件4中间体质量标准：增加混合均匀度检测的限度要求：应为标示量的90.0%-110.0%（检查结果平均值），RSD 不得过5.0%。
4. 纠正生产工艺信息表中的编辑错误，不涉及生产工艺和处方的实质性变更。",2024-01-31,国家药品监督管理局药品审评中心,已备案
国备2024000218,中文：丙酸氟替卡松乳膏;英文/拉丁文：Fluticasone Propionate Cream,H20130431,中文名称：无;英文名称：Glaxo Wellcome UK Limited,"GSK MEDICINES RESEARCH CENTRE, GUNNELS WOOD ROAD, STEVENAGE, SG1 2NY, UNITED KINGDOM",中文名称：无;英文名称：Glaxo Operations UK Limited,"Harmire Road, Barnard Castle, County Durham, DL12 8DT, United Kingdom",葛兰素史克（中国）投资有限公司,中国北京市朝阳区东四环中路56号楼9层901单元901、902、903、905、908、909、910房间,"将本品上市许可持有人的地址由“980 GREAT WEST ROAD, BRENTFORD, MIDDLESEX, TW8 9GS, UNITED KINGDOM”变更为“GSK MEDICINES RESEARCH CENTRE, GUNNELS WOOD ROAD, STEVENAGE, SG1 2NY, UNITED KINGDOM”，上市许可持有人主体不变。",2024-01-31,国家药品监督管理局药品审评中心,已备案
国备2024000080,"中文：吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌(结合)联合疫苗;英文/拉丁文：Diphtheria, tetanus, pertussis (acellular, component), poliomyelitis (inactivated) vaccine and Haemophilus type b conjugate vaccine, adsorbed",国药准字SJ20150033,中文名称：赛诺菲巴斯德;英文名称：SANOFI PASTEUR,"14 Espace Henry Vallee 69007 LYON, France",中文名称：赛诺菲巴斯德;英文名称：SANOFI PASTEUR,"1541 avenue Marcel Merieux, 69280 MARCY L'ETOILE, France",深圳赛诺菲巴斯德生物制品有限公司,深圳市坪山新区锦绣东路25号赛诺菲巴斯德生命科学园区,申请注册新的内部纯化FHA溶液批次CIC20R-RC11，作为对纯化FHA溶液放行时进行的FHA抗原性检测的新标准品批次，以替代当前标准品批次CIC17R-RC05。,2024-01-12,国家药品监督管理局药品审评中心,已备案
国备2024000205,中文：肠内营养粉剂（TP）;英文/拉丁文：Enteral Nutritional Powder (TP),国药准字HJ20181147,中文名称：-;英文名称：ABBOTT LABORATORIES B.V.,"Rieteweg 21, 8041 AJ, Zwolle, the Netherlands",中文名称：-;英文名称：ABBOTT LABORATORIES B.V.,"Rieteweg 21, 8041 AJ, Zwolle, the Netherlands",雅培贸易（上海）有限公司,中国（上海）自由贸易试验区美盛路56号4号楼109部位,将本品说明书中【境内联系人】项下，注册地址修订为“上海市自由贸易试验区美盛路56号4号楼109部位”，相应修改邮政编码为“200131”。,2024-01-30,国家药品监督管理局药品审评中心,已备案
Y国备2024000326,中文：重酒石酸间羟胺;英文/拉丁文：Metaraminol Bitartrate,Y20210000187,中文名称：----;英文名称：DIPHARMA FRANCIS S.R.L.,"Via Bissone 5,20021 Baranzate(MI) Italy",中文名称：----;英文名称：DIPHARMA FRANCIS S.R.L.,"Via XXIV Maggio, 40 – 33036 MERETO DI TOMBA(UD), Italy",北京凤礼精求医药股份有限公司,北京市大兴区旧宫镇庑殿路39号-7-8号,"更正注册标准中异构体的色谱柱描述为Crownpak CR(-) 4.0 mm × 150 mm, 5µm",2024-02-22,国家药品监督管理局药品审评中心,已备案
国备2024000185,中文：盐酸度洛西汀肠溶胶囊;英文/拉丁文：Duloxetine Hydrochloride Enteric Capsules,H20150286 H20150287,中文名称：Eli Lilly and Company;英文名称：Eli Lilly and Company,"Lilly Corporate Center, Indianapolis, IN 46285 United States of America","中文名称：LILLY DEL CARIBE, INC.;英文名称：LILLY DEL CARIBE, INC.","Puerto Rico Industrial Park 12.6KM 65th Infantry Road, Carolina, Puerto Rico 00985",礼来苏州制药有限公司,苏州工业园区方中街109号,"根据CPP上持证商地址，更新本品进口注册证的持证商和包装厂地址，由Indianapolis, IN 46285, USA 变更为Lilly Corporate Center, Indianapolis, IN 46285 United States of America，并相应更新说明书上【上市许可持有人】项及【包装企业】项，注册地址由Indianapolis, IN 46285, USA 变更为Lilly Corporate Center, Indianapolis, IN 46285 United States of America。",2024-01-26,国家药品监督管理局药品审评中心,已备案
国备2024000129,中文：恩曲他滨丙酚替诺福韦片(Ⅱ);英文/拉丁文： Emtricitabine and Tenofovir Alafenamide Fumarate Tablets（Ⅱ）,国药准字HJ20180067,"中文名称：Gilead Sciences, Inc.;英文名称：Gilead Sciences, Inc.","333 Lakeside Drive, Foster City, CA 94404 United States of America",中文名称：Patheon Inc.;英文名称：Patheon Inc.,"2100 Syntex Court, Mississauga, Ontario L5N 7K9, Canada",吉利德（上海）医药科技有限公司,中国（上海）自由贸易试验区世纪大道1198号31层,申请对原获批仅包括HIV-1治疗适应症的瓶签更新，删除瓶签上的适应症项，不包括适应症的瓶签符合药品说明书和标签管理规定（24号令）的要求。,2024-01-20,国家药品监督管理局药品审评中心,已备案
国备2024000172,中文：阿那白滞素注射液;英文/拉丁文：Anakinra injection,国药准字SJ20230016,中文名称：不适用;英文名称：Swedish Orphan Biovitrum AB (publ),"SE-112 76 Stockholm, Sweden",中文名称：不适用;英文名称：Hospira Zagreb d.o.o.,"Prudnička cesta 60 ,10291 Prigorje Brdovečko, Croatia",苏庇医药（上海）有限公司,中国（上海）自由贸易试验区华京路8号415室,申请对阿那白滞素原液检定中鉴别试验的肽图分析方法进行修订，修订为反相高效液相色谱法联用紫外吸收检测器。同步对制造和检定规程及进口注册质量标准附录中的肽图方法进行更新，并更新CTD资料中有关章节，以及其他的微小和编辑性更新及更正，详见申报资料。,2024-01-25,国家药品监督管理局药品审评中心,已备案
国备2024000114,中文：注射用头孢曲松钠;英文/拉丁文：Ceftriaxone Sodium for Injection,国药准字HC20181000,"中文名称：台湾泛生制药厂股份有限公司;英文名称：Taiwan Panbiotic Laboratories Co.,Ltd",台湾省高雄市鸟松区大同路5-1号,中文名称：台湾泛生制药厂股份有限公司屏东农科分公司;英文名称：Panbiotic Laboratories Pabp Branch,台湾屏东县长治乡德和村园东一街10、12号,北京瑞康明药物研究所,北京市朝阳区马甸裕民路12号（元辰鑫大厦）,1.有效期由24个月延至36个月；2.说明书中有效期变更为36个月；3.说明书境内联系人联系方式由0631-5585877、1568-4565715变更为18866301268、19819835150。,2024-01-18,国家药品监督管理局药品审评中心,已备案
国备2024000618,中文：棕榈酸帕利哌酮注射液;英文/拉丁文：Paliperidone Palmitate Injection,国药准字HJ20160644,中文名称：Janssen-Cilag International NV;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse, Belgium",中文名称：Janssen Pharmaceutica N.V.;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30,B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,申请增加新版本设备Malvern Mastersizer 3000激光粒度仪检测粒度分布，并更新注册标准中颗粒折射率为1.56（Malvern Mastersizer 2000）或1.59（Malvern Mastersizer 3000）颗粒吸收率为0.01 （Malvern Mastersizer 2000）或0.02 （Malvern Mastersizer 3000）。,2024-03-27,国家药品监督管理局药品审评中心,备案有异议，理由如下：该备案事项为注册标准的重大变更，请按照补充申请进行申报。
国备2024000619,中文：棕榈酸帕利哌酮注射液;英文/拉丁文：Paliperidone Palmitate Injection,国药准字HJ20160643,中文名称：Janssen-Cilag International NV;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse, Belgium",中文名称：Janssen Pharmaceutica N.V.;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30,B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,申请增加新版本设备Malvern Mastersizer 3000激光粒度仪检测粒度分布，并更新注册标准中颗粒折射率为1.56（Malvern Mastersizer 2000）或1.59（Malvern Mastersizer 3000）颗粒吸收率为0.01 （Malvern Mastersizer 2000）或0.02 （Malvern Mastersizer 3000）。,2024-03-27,国家药品监督管理局药品审评中心,备案有异议，理由如下：该备案事项为注册标准的重大变更，请按照补充申请进行申报。
国备2024000621,中文：棕榈酸帕利哌酮注射液;英文/拉丁文：Paliperidone Palmitate Injection,国药准字HJ20160642,中文名称：Janssen-Cilag International NV;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse, Belgium",中文名称：Janssen Pharmaceutica N.V.;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30,B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,申请增加新版本设备Malvern Mastersizer 3000激光粒度仪检测粒度分布，并更新注册标准中颗粒折射率为1.56（Malvern Mastersizer 2000）或1.59（Malvern Mastersizer 3000）颗粒吸收率为0.01 （Malvern Mastersizer 2000）或0.02 （Malvern Mastersizer 3000）。,2024-03-27,国家药品监督管理局药品审评中心,备案有异议，理由如下：该备案事项为注册标准的重大变更，请按照补充申请进行申报。
国备2024000291,中文：银杏叶提取物滴剂;英文/拉丁文：Extract of Ginkgo Biloba Leaves Drops,国药准字HJ20140770,中文名称：德国威玛舒培博士药厂;英文名称：Dr. Willmar Schwabe GmbH & Co. KG,"Willmar-Schwabe-Street 4, D-76227 Karlsruhe",中文名称：德国威玛舒培博士药厂;英文名称：Dr. Willmar Schwabe GmbH & Co. KG,"Willmar-Schwabe-Street 4, D-76227 Karlsruhe",森世海亚健康科技（上海）有限公司,上海虹口区吴淞路218号30楼02B室,"1. 注册代理机构法定代表人由“秦云”变更为“吴蓉”。
2. 注册代理机构地址由“上海市虹口区吴淞路218号2501B室”变更为“上海市虹口区吴淞路218号30楼02B室”。",2024-02-08,国家药品监督管理局药品审评中心,已备案
国备2024000101,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20210028,中文名称：无;英文名称：Bio Products Laboratory Limited,"Dagger Lane, Elstree, Borehamwood, WD63BX, United Kingdom",中文名称：无;英文名称：Bio Products Laboratory Limited,"Dagger Lane, Elstree, Borehamwood, WD63BX, United Kingdom",杭州健生医药有限公司,浙江省杭州市上城区泛海国际中心1幢2001室、2002室、2003室、2004室,"1.增加KedPlasma（Kedrion Biopharma）为正常血浆的备选供应商，备案增加血浆采集中心共34家
1)Cleveland,1805 Dalton Pike SE, Cleveland, TN 37311 
2)Lithia Springs, 551 Thornton Road, Lithia Springs, GA 30122 
3)Port Orange, 3780 South Nova Road. Port Orange, FL 32129
4)Sanford, 2670 South Orlando Drive, Sanford, FL 32773 
5)Amarillo, 1813 East Amarillo Blvd, Amarillo, TX 79107 
6)Bedford, 1401 Brown Trail, Bedford, TX 76022 
7)Burlington, 505 East Webb Avenue, Burlington, NC 27217 
8)Dallas, 8989 Forest Lane,Suite 100, Dallas, TX 75243 
9)Hickory,1040 2nd Street NE, Hickory, NC 28601 
10)Lincoln,733 N. 45th Street, Lincoln, NE 68503 
11)Shreveport, 9025 Mansfield Road, Shreveport, LA 71118 
12)Springfield, 534 N. Grand Ave. W., Springfield, IL 62702 
13)Urbana, 907 N. Lincoln Ave., Urbana, IL 61801 
14)Youngstown, 444 Martin Luther King Blvd., Youngstown, OH 44502 
15)Lincoln, 2002 N Street, Lincoln, NE 68510 
16)Augusta, 3160 Wrightsboro Road, Augusta, GA 30909
17)Williamsville, 15 Limestone Drive, Williamsville, NY 14221 
18)Tucker, 5995 Lawrenceville Hwy, Tucker, GA 30084 
19)Mobile, 1255 Montlimar Dr, Mobile, AL 36609 
20)Atlanta, 6445 Old National Hwy, Atlanta, GA 30349 
21)Pensacola, 5401 Corporate Woods Drive Suite 500, Pensacola, FL 32504 
22)Bradenton, 825 9th Street West, Bradenton, FL 34205 
23)Mobile, 3060 Moffett Road, Mobile, AL 36607 
24)Irving, 1745 West Irving Blvd., Irving, TX 75061 
25)Anderson, 3217 Martin Luther King Jr Blvd., Anderson, SC 29625
26)Amherst, 20 Northpointe Parkway, Suite 160, Amherst, NY 14228
27)Altoona, 5901-D 6th Avenue, Altoona, PA 16602 
28)Pittston, 1838 North Township Blvd, Pittston, PA 18640 
29)Rocky Mount, 828 Harbour West Drive, Rocky Mount, NC 27803
30)San Antonio, 4861 W. Commerce Street, San Antonio, TX 78237
31)Cinnaminson, 2604 Route130, Cinnaminson, NJ 08077 
32)Norman, 2101 W. Lindsey Steet, Norman, OK 73069 
33)Las Vegas, 2950 East Desert Inn Rd, Las Vegas, NV 89121
34)Grand Junction, 400 North 1st Street, Grand Junction, CO 81501
 
2.物料控制信息更新和修订。
1)从材料/组份表中移除0.5 M氢氧化钠溶液和0.1 M氢氧化钠溶液信息。 
2)将DEAE琼脂糖凝胶CL6B和 快速流（FF）DEAE琼脂糖凝胶质量标准中的微生物污染限度由'小于5×10的2次方 '变更为' 最大10的2次方个微生物/ml 混悬液'。
3）血浆储存和运输条件中单次温度暴露从“-15℃”变更为“-20℃”
4）根据批准的MTP，将冷冻血浆的储存时间更新为不超过“3年”。 
5）修订库存放置期程序中回溯职责内容，要求的所有献血后信息，包括不合格的病毒标记物结果必须在5天内通知BPL。
6）更正血浆库感染因子检测的符合性参考标准。",2024-01-16,国家药品监督管理局药品审评中心,已备案
国备2024000314,中文：氨酚羟考酮片;英文/拉丁文：Oxycodone and Acetaminophen Tablets,国药准字HJ20181190,中文名称：无;英文名称：SpecGx LLC,"385 Marshall Avenue Webster Groves, MO 63119",中文名称：无;英文名称：SpecGx LLC,"172 Railroad Avenue, P.O. Box P, Hobart, New York (NK) 13788, United States (USA)",国药控股北京华鸿有限公司,北京市东城区光明路11号5层505、507、508，2层205甲、205乙,进口小包装（铝塑泡罩包装）的有效期由60个月变更为48个月。,2024-02-20,国家药品监督管理局药品审评中心,已备案
Y国备2024000162,中文：比卡鲁胺;英文/拉丁文：Bicalutamide,Y20190000535,中文名称：————;英文名称：SUN PHARMACEUTICAL INDUSTRIES LTD.,"A-7/A-8, M.I.D.C, INDUSTRIAL AREA, AHMEDNAGAR 414111 MAHARASHTRA STATE, INDIA",中文名称：————;英文名称：SUN PHARMACEUTICAL INDUSTRIES LTD.,"A-7/A-8, M.I.D.C, INDUSTRIAL AREA, AHMEDNAGAR 414111 MAHARASHTRA STATE, INDIA",盛发药业（上海）有限公司,上海市徐汇区中山西路1800号4D室,变更注册代理机构至盛发药业（上海）有限公司。,2024-01-24,国家药品监督管理局药品审评中心,已备案
Y国备2024000163,中文：重酒石酸卡巴拉汀;英文/拉丁文：Rivastigmine Hydrogen Tartrate,Y20200000118,中文名称：————;英文名称：SUN PHARMACEUTICAL INDUSTRIES LTD.,"A-7/A-8, M.I.D.C, INDUSTRIAL AREA, AHMEDNAGAR 414111 MAHARASHTRA STATE, INDIA",中文名称：————;英文名称：SUN PHARMACEUTICAL INDUSTRIES LTD.,"A-7/A-8, M.I.D.C, INDUSTRIAL AREA, AHMEDNAGAR 414111 MAHARASHTRA STATE, INDIA",盛发药业（上海）有限公司,上海市徐汇区中山西路1800号4D室,变更注册代理机构至盛发药业（上海）有限公司。,2024-01-24,国家药品监督管理局药品审评中心,已备案
Y国备2024000317,中文：双羟萘酸噻嘧啶;英文/拉丁文：Pyrantel Pamoate,Y20170001282,中文名称：无;英文名称：Megafine Pharma (P) Ltd.,"Sethna,4th Floor,55 Maharshi Karve Road,Marine Lines,Mumbai-400 002.India",中文名称：无;英文名称：Megafine Pharma (P) Ltd.,"Plot No. 1 to 5, 31 to 35, 48 to 51, 26 & K/201, Lakhmapur Tal Dindori, Dist. Nashik 422202, Maharashtra State, India",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,"1.将双羟萘酸噻嘧啶（Y20170001282）的中国境内注册代理机构由原代理上海华源医药科技发展有限公司变更为上海佰利源医药科技有限公司，同时解除与原代理上海华源医药科技发展有限公司的代理协议。
2. 生产厂地址由“Plot No.31 to 35 & 48 to 51,5,26 & K/201,Village Lakhmapur Taluka Dindori,Nashik 422202, Maharashtra, State, India”变更为“Plot No. 1 to 5, 31 to 35, 48 to 51, 26 & K/201, Lakhmapur Tal Dindori, Dist. Nashik 422202, Maharashtra State, India”，实际生产地址不变，标签地址同步更新。
3.增加60g/桶包装规格。
4.质量标准勘误。",2024-02-20,国家药品监督管理局药品审评中心,已备案
国备2024000113,中文：注射用头孢曲松钠;英文/拉丁文：Ceftriaxone Sodium for Injection,HC20181001,"中文名称：台湾泛生制药厂股份有限公司;英文名称：Taiwan Panbiotic Laboratories Co.,Ltd",台湾省高雄市鸟松区大同路5-1号,中文名称：台湾泛生制药厂股份有限公司屏东农科分公司;英文名称：Panbiotic Laboratories Pabp Branch,台湾屏东县长治乡德和村园东一街10、12号,北京瑞康明药物研究所,北京市朝阳区马甸裕民路12号（元辰鑫大厦） ,1.有效期由24个月延至36个月；2.说明书中有效期变更为36个月；3.说明书境内联系人联系方式由0631-5585877、1568-4565715变更为18866301268、19819835150。,2024-01-18,国家药品监督管理局药品审评中心,已备案
国备2024000100,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20210027,中文名称：无;英文名称：Bio Product Laboratory Limitd.,"Bio Products Laboratory Limited, Dagger Lane, Elstree, Borehamwood, WD6 3BX, United Kingdom",中文名称：无;英文名称：Bio Product Laboratory Limitd.,"Bio Products Laboratory Limited, Dagger Lane, Elstree, Borehamwood, WD6 3BX, United Kingdom",杭州健生医药有限公司,浙江省杭州市上城区泛海国际中心1幢2001室、2002室、2003室、2004,"1.增加KedPlasma（Kedrion Biopharma）为正常血浆的备选供应商，备案增加血浆采集中心共34家
1)Cleveland,1805 Dalton Pike SE, Cleveland, TN 37311 
2)Lithia Springs, 551 Thornton Road, Lithia Springs, GA 30122 
3)Port Orange, 3780 South Nova Road. Port Orange, FL 32129
4)Sanford, 2670 South Orlando Drive, Sanford, FL 32773 
5)Amarillo, 1813 East Amarillo Blvd, Amarillo, TX 79107 
6)Bedford, 1401 Brown Trail, Bedford, TX 76022 
7)Burlington, 505 East Webb Avenue, Burlington, NC 27217 
8)Dallas, 8989 Forest Lane,Suite 100, Dallas, TX 75243 
9)Hickory,1040 2nd Street NE, Hickory, NC 28601 
10)Lincoln,733 N. 45th Street, Lincoln, NE 68503 
11)Shreveport, 9025 Mansfield Road, Shreveport, LA 71118 
12)Springfield, 534 N. Grand Ave. W., Springfield, IL 62702 
13)Urbana, 907 N. Lincoln Ave., Urbana, IL 61801 
14)Youngstown, 444 Martin Luther King Blvd., Youngstown, OH 44502 
15)Lincoln, 2002 N Street, Lincoln, NE 68510 
16)Augusta, 3160 Wrightsboro Road, Augusta, GA 30909
17)Williamsville, 15 Limestone Drive, Williamsville, NY 14221 
18)Tucker, 5995 Lawrenceville Hwy, Tucker, GA 30084 
19)Mobile, 1255 Montlimar Dr, Mobile, AL 36609 
20)Atlanta, 6445 Old National Hwy, Atlanta, GA 30349 
21)Pensacola, 5401 Corporate Woods Drive Suite 500, Pensacola, FL 32504 
22)Bradenton, 825 9th Street West, Bradenton, FL 34205 
23)Mobile, 3060 Moffett Road, Mobile, AL 36607 
24)Irving, 1745 West Irving Blvd., Irving, TX 75061 
25)Anderson, 3217 Martin Luther King Jr Blvd., Anderson, SC 29625
26)Amherst, 20 Northpointe Parkway, Suite 160, Amherst, NY 14228
27)Altoona, 5901-D 6th Avenue, Altoona, PA 16602 
28)Pittston, 1838 North Township Blvd, Pittston, PA 18640 
29)Rocky Mount, 828 Harbour West Drive, Rocky Mount, NC 27803
30)San Antonio, 4861 W. Commerce Street, San Antonio, TX 78237
31)Cinnaminson, 2604 Route130, Cinnaminson, NJ 08077 
32)Norman, 2101 W. Lindsey Steet, Norman, OK 73069 
33)Las Vegas, 2950 East Desert Inn Rd, Las Vegas, NV 89121
34)Grand Junction, 400 North 1st Street, Grand Junction, CO 81501
 
2.物料控制信息更新和修订。
1)从材料/组份表中移除0.5 M氢氧化钠溶液和0.1 M氢氧化钠溶液信息。 
2)将DEAE琼脂糖凝胶CL6B和 快速流（FF）DEAE琼脂糖凝胶质量标准中的微生物污染限度由'小于5×10的2次方 '变更为' 最大10的2次方个微生物/ml 混悬液'。
3）血浆储存和运输条件中单次温度暴露从“-15℃”变更为“-20℃”
4）根据批准的MTP，将冷冻血浆的储存时间更新为不超过“3年”。 
5）修订库存放置期程序中回溯职责内容，要求的所有献血后信息，包括不合格的病毒标记物结果必须在5天内通知BPL。
6）更正血浆库感染因子检测的符合性参考标准。",2024-01-16,国家药品监督管理局药品审评中心,已备案
